Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
3289731316,Jeffrey Alexander,jeffrey.alexander@sri.com,6508592000,SRI International,sri.com,https://www.linkedin.com/company/sri-international,Other,"A global leader in R&D with deep roots in Silicon Valley. For almost 80 years, we have collaborated across disciplines to develop groundbreaking products and technologies and bring innovations and ideas to the marketplace. SRI International is a nonpro...",Large,Enterprise,False,333 Ravenswood Avenue,Menlo Park,CA,47906,United States,America/Los_Angeles,2020-03-30,1946
3289731314,Dave Stoldt,dstoldt@mpwmd.net,14082099290,MPWMD,mpwmd.net,https://www.linkedin.com/company/mpwmd,Other,"The Monterey Peninsula Water Management District, or MPWMD, was created in 1977 and is responsible for regional water supply planning in the Monterey Peninsula and Carmel Valley area. They manage the production of water from surface water sources and g...",Large,Micro,False,5 Harris Court,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1977
3289672540,Armida Garcia ,mariacvasquez57@gmail.com,4086005107,JMM Dance Co.,jmmdanceco.org,,Education,,Small,,False,410 Alicante Drive,Hollister,CA,95023,,,2020-03-30,1977
3289221851,Saul Lopez ,helen.leek@darrigo.com,8314554500,Darrigo,darrigo.com,,Other,,Large,Medium,False,21777 HARRIS RD,SALINAS,CA,93908,United States,America/Los_Angeles,2020-03-30,1977
3289605110,Andrew Di Marzio ,opeggy@cruzio.com,5108682655,calcentral.com,calcentral.com,https://www.linkedin.com/company/cruzio-internet,Technology,"Cruzio is one of the largest independent ISPs in California, offering high-speed broadband, data center and coworking services to Santa Cruz County.",Large,Small,False,877 Cedar Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,1989
3289605107,Mr Kelly Weigel,weigel@transuniversalenergy.com,,FOTDDO,fotddo.biz,,Other,Welcome to the Fort Ord Technology Development Deployment Office Website,Small,,False,,,CA,,,,2020-03-30,1989
3289605106,Robert Musser,services@rmusser.net,,rmusser.net,rmusser.net,,Technology,"Hi, my name is Robert Musser and I like to do stuff.",Medium,Micro,False,,,CA,,United States,America/Los_Angeles,2020-03-30,1989
3289221849,Mr Denphong Srirach,denphong@stecon.co.th,6622601321,stecon.co.th,stecon.co.th,,Other,"Stecon Co., Ltd. is a leading provider of construction and engineering services in Thailand. With over 20 years of experience, we specialize in the design, construction, and maintenance of various infrastructure projects, including roads, bridges, buil...",Large,Large,False,"Floor 29-30, Sino-Thai Tower",Bangkok,CA,10110,United States,Asia/Bangkok,2020-03-30,1967
3289672539,Daniel Mountjoy,btaylor@suscon.org,4159518008,Sustainable Conservation,suscon.org,https://www.linkedin.com/company/sustainable-conservation,Other,"Sustainable Conservation is a company that helps California thrive by uniting people to solve the toughest challenges facing our land, air, and water. They bring together business, landowners, and government to steward the resources that we all depend ...",Large,Small,False,98 Battery Street,San Francisco,CA,94111,United States,America/Los_Angeles,2020-03-30,1993
3289672532,Nikki Rodoni,nikki@measuretoimprovellc.com,18315947972,Measure to Improve,measuretoimprovellc.com,https://www.linkedin.com/company/measure-to-improve-llc,Education,"Measure to Improve is a sustainability consulting company based in Salinas, California. We specialize in helping fresh produce organizations measure, improve, and promote their sustainability efforts. Our team of experts offers a wide range of services...",Medium,Micro,False,820 Park Row,Salinas,CA,93901,United States,America/Los_Angeles,2020-03-30,2014
3289221847,Andrew Van Valer,andy@slingshotsv.com,,SlingShotsv,slingshotsv.com,https://www.linkedin.com/company/slingshotsv,Technology,"Slingshot SV is a business incubator and accelerator based in Silicon Valley. They provide entrepreneurs with a range of resources and services to support the successful development of their businesses or startups. Their flexible approach, led by exper...",Large,Micro,False,,Scotts Valley,CA,,United States,America/Los_Angeles,2020-03-30,2014
3289221841,Alexandra Hamm ,nick.delpozzo@hyatt.com,13127501234,Hyatt Hotels Corporation,hyatt.com,https://www.linkedin.com/company/hyatt,Hospitality and Travel,"Hyatt Hotels Corporation is a global hospitality company that offers a wide range of products and services. With a portfolio of over 1,000 hotel and all-inclusive properties in more than 65 countries, Hyatt operates under various brands including Park ...",Large,Corporate,True,150 North Riverside Plaza,Chicago,IL,60606,United States,America/Chicago,2022-01-11,1957
3289221840,Gary Golomb,gary@awakenetworks.com,8332925348,Awake Networks,awakenetworks.com,https://www.linkedin.com/company/awake-networks,Technology,Awake Networks is a company that is reimagining network security with a platform that provides unprecedented visibility into network operations and security.,Large,Small,False,200 West Evelyn Avenue,Mountain View,CA,94041,United States,America/Los_Angeles,2020-03-30,2014
3289221838,Gordon Thrupp,gthrupp@geosyntec.com,15619950900,Geosyntec Consultants,geosyntec.com,https://www.linkedin.com/company/geosyntec-consultants,Other,"Geosyntec Consultants is a specialized consulting and engineering firm that works with private and public sector clients to address new ventures and complex problems. They provide a range of services including environmental services, infrastructure eng...",Large,Enterprise,False,5901 Broken Sound NW Pkwy,Boca Raton,FL,33487,United States,America/New_York,2020-03-30,1983
3289672531,Craig Kleindl,ckleindl@rdoequipment.com,17012377356,RDO Equipment Co.,rdoequipment.com,https://www.linkedin.com/company/rdo-equipment-co-,Consumer Goods and Retail,"RDO Equipment Co. is a total solutions provider for agriculture, construction, environmental, positioning, surveying, and irrigation equipment. They sell and support top equipment brands such as John Deere, Vermeer, and Topcon. With over 75 locations a...",Large,Enterprise,False,700 7th S St,Fargo,ND,58103,United States,America/Chicago,2020-03-30,1968
3289672530,Elizabeth Plante,elizabethplante@hotmail.com,8318401589,Monterey Bay Moves,montereybaymoves.com,https://www.linkedin.com/company/monterey-bay-moves,Hospitality and Travel,"Monterey Bay Moves is a professional fitness and yoga company that offers a variety of outdoor and virtual classes, as well as private coaching. They provide services such as Marina Yoga, Outdoor Group Training, Coaching, and Wellness in the Monterey B...",Medium,Micro,False,220 9th Street,Marina,CA,93933,United States,America/Los_Angeles,2020-03-30,1968
3289672527,Mark Martin,mark.martin@design4x.com,6502487728,Design4X,design4x.com,,Education,Design4X is a company that specializes in manufacturing and engineering education and training. They provide assistance to manufacturing companies and K-16 educational institutions in training and workforce development. For any organization in need of ...,Medium,Micro,False,5724 Mendocino Ave,Oakland,CA,94618,United States,America/Los_Angeles,2020-03-30,2001
3289672526,Joan Popolo,jpopolo@actionnewengland.org,8882565837,Action Innovation Network,actionnewengland.org,https://www.linkedin.com/company/action-association-of-cleantech-incubators-of-new-england,Other,"ACTION Innovation Network is New England’s leading network of cleantech incubators. They aim to accelerate the growth and success of early stage companies, strengthen the regional cleantech cluster, and create more green jobs in New England. They provi...",Large,Micro,False,151 Martine Cottage Road,Portsmouth,NH,02723,United States,America/New_York,2020-03-30,2011
3289672525,Thom Maughan,thommaughan@gmail.com,,Isee-Solutions.com,isee-solutions.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2011
3289672522,Bobbi Wells,rwells@edcsanbenito.org,,Economic Development Corporation of San Benito County,edcsanbenito.org,https://www.linkedin.com/company/economic-development-corporation-of-san-benito-county,Other,"The Economic Development Corporation of San Benito County (EDC) is dedicated to promoting economic growth and prosperity in the county. We work with businesses, government agencies, and community organizations to attract new businesses, retain existing...",Medium,Micro,False,PO BOX 1265,Hollister,CA,95024,United States,America/Los_Angeles,2020-01-23,1982
3289672521,Kristy Santiago,kristy.santiago@kion546.com,18317754222,KION546,kion546.com,,Other,"We want to encourage your comments and input. However, comments containing profanity, racist language or derogatory attacks on other commenters for their race, religion, or sexual orientation will be deleted.",Large,Medium,False,1550 Moffett Street,Salinas,CA,93905,United States,America/Los_Angeles,2020-03-30,1982
3289672520,Tan White,twhite@anzutech.com,8318834400,ANZU Technology,anzutech.com,https://www.linkedin.com/company/anzu-technology,Consumer Goods and Retail,"Anzu Technology is an established collaborative engineering company that works with CPG products manufacturers, assisting them with process selection and improvements. Located systems for innovative pouch packaging systems, thermal processing, size red...",Medium,Micro,False,3180 IMJIN RD,Marina,CA,93933,United States,America/Los_Angeles,2020-03-30,1999
3289672518,Silas Quintero,silas_quintero@kellyservices.com,12483624444,"Kelly Services, Inc.",kellyservices.com,https://www.linkedin.com/company/kellyservices,Other,"Kelly Services is a global workforce solutions provider that offers a comprehensive array of outsourcing and consulting services, as well as staffing on a temporary, temporary to hire, and direct hire basis. With over 70 years of industry leadership, K...",Large,Enterprise,True,999 West Big Beaver Road,Troy,MI,48084,United States,America/Detroit,2020-03-30,1946
3289672517,Shoji Mathew,shoji@spreadingthevalley.org,,Spreadingthevalley,spreadingthevalley.org,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1946
3289672515,Katy Scott ,jventura@mbayaq.org,8316484800,Monterey Bay Aquarium Gift & Bookstore,mbayaq.org,https://www.linkedin.com/company/monterey-bay-aquarium,Other,"Monterey Bay Aquarium is a nonprofit public aquarium in Monterey, California.",Large,Large,False,886 Cannery Row,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1984
3289672511,Aaron Waters,aaron@raynetech.com,18316495050,Rayne Technology Solutions,raynetech.com,https://www.linkedin.com/company/rayne-technology-solutions-inc.,Technology,"Rayne Technology Solutions is a premier IT support and consulting firm in Monterey Bay. They provide managed IT services, IT consulting, project management, IT development and support, and cloud services. Their goal is to exceed the standards of managi...",Medium,Small,False,484 Lighthouse Avenue,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,2008
3289672508,Kat Kim,kat@solbrands.com,,solbrands.com,solbrands.com,,Other,,Small,,False,,,CA,,United States,,2021-03-16,2008
3289672504,Kim Wadsworth,kim@five-three.com,,Five-Three.com,five-three.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2008
3289667442,Deborah Kleffman,deborah@rockthefoob.com,,rockthefoob.com,rockthefoob.com,,Other,,Small,,False,,,CA,,United States,,2021-03-16,2008
3289667440,David Lazarony,david@elegancepresents.com,,Elegance Presents,elegancepresents.com,https://www.linkedin.com/company/elegance-presents-llc,Technology,"Elegance Presents LLC is a computer software company committed to helping people express their creativity. You can find the new Elegance iphone app in the Apple store in mid to late December 2013. This app is designed to help you Snap, Create something...",Medium,Micro,False,,,CA,,United States,,2020-03-30,2011
3289667438,Thomas Rapko,tom@sonictrade.com,6173311784,SonicTrade,sonictrade.com,https://www.linkedin.com/company/vimeo,Technology,Download SonicTrade from the app store and trade cryptocurrency in seconds with this mobile app!,Large,Medium,False,215 W Franklin Street,Monterey,CA,93940,United States,America/New_York,2021-02-23,2004
3289667435,Paul Kephart,paul@ranacreekdesign.com,8316593820,Rana Creek,ranacreekdesign.com,https://www.linkedin.com/company/rana-creek-habitat-restoration,Education,"Our design solutions provide value-added return on financial investments through the reduction of stormwater runoff, water reuse, energy management, sound attenuation and amenity enhancement. Delivering resourceful solutions that are beautiful, red...",Large,Small,False,27875 Berwick Drive,Carmel-by-the-Sea,CA,93923,United States,America/Los_Angeles,2020-03-30,1996
3289667429,Doc Hendley,heather.brett@premierespeakers.com,16152614000,Premiere Speakers Bureau,premierespeakers.com,https://www.linkedin.com/company/premiere-speakers-bureau,Hospitality and Travel,"Premiere Speakers Bureau is a leading provider of keynote speakers, motivational speakers, business speakers, and celebrity speakers for events. With over a thousand speakers, including exclusive speakers, Premiere Speakers Bureau offers excellent serv...",Large,Small,False,1600 Westgate Circle,Brentwood,TN,37027,United States,America/Chicago,2020-03-30,1994
3289667428,Tracy Mendoza,tracy@getdeclared.com,8312614734,Declare®,getdeclared.com,https://www.linkedin.com/company/getdeclared,Technology,"Declare is an academic advisor in every student's pocket. The Declare app is a college student's fast pass to multiple college degrees. Whether you've selected a degree program or are looking to explore options, Declare makes it quick and easy for stud...",Medium,Micro,False,335 Pajaro Street,Salinas,CA,93901,United States,America/Los_Angeles,2020-03-30,2016
3289667424,Mai Ryuno,hello@playfullground.com,8312888048,Play Full Ground,playfullground.com,https://www.linkedin.com/company/play-full-ground,Education,"Play Full Ground is a creative learning community that helps individuals embrace their uniqueness, enhance creativity, and make everyday life art through the concept of 'The Art of Everyday'.",Medium,Micro,False,550 Lighthouse Avenue,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,2017
3289667421,Unknown,unknown69@invalid.com,18317537677,Alvarez Technology Group Inc,alvareztg.com,https://www.linkedin.com/company/alvarez-technology-group,Technology,"Alvarez Technology Group is a leading provider of IT services and consulting in Salinas and Monterey, CA. They offer a range of services including VoIP, help desk support, network security, and compliance. Their team of experts helps businesses predict...",Large,Small,False,209 Pajaro Street,Salinas,CA,93901,United States,America/Los_Angeles,,2001
3289667420,Kay Mercer,kmercer@ppeng.com,,kaymercer.com,kaymercer.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2001
3289667418,Jake Reisdorf,info@carmelhoneycompany.com,18316878511,Carmel Honey,carmelhoneycompany.com,,Consumer Goods and Retail,"Carmel Honey Company is a family-operated business that specializes in providing real, raw, and premium honey straight from the hive. They are dedicated to supplying authentic honey and educating their customers along the way. In addition to honey, the...",Small,,False,PO Box 222632,Carmel,CA,93922,United States,America/Los_Angeles,2020-07-15,2001
3289667417,Bob Komoto,bob@komoto.biz,,Komoto Global,komoto.biz,,Other,"Certified Global Business Professional helping businesses plan, set up and launch and import and export",Small,,False,,,CA,,United States,,2020-03-30,2001
3289667415,Joseph Green,joe@g-jcpas.com,,g-jcpas.com,g-jcpas.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2001
3289667414,Susan Alcatara ,royal@redshift.com,18316558710,RedShift Internet,redshift.com,,Technology,"Red Shift Internet Solutions is a high bandwidth internet provider that aims to enable customers to thrive using the internet. They offer services such as securing home or business networks, teaching customers how to connect and use electronic devices,...",Large,Medium,False,712 Hawthorne St,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1990
3289667413,Michael Rottman,michael@blujaysbrand.com,,mymooki.com,mymooki.com,https://www.linkedin.com/company/9292937,Other,Bridging the Gap Between Higher Education & The Larger Economy,Small,Micro,False,,,CA,,United States,,2020-03-30,2014
3289667412,Kent Jones ,monica.sciuto@montagehealth.org,18316245311,Montage Health,montagehealth.org,https://www.linkedin.com/company/montagehealth,Healthcare,"Montage Health is a nonprofit company that provides a collection of entities designed to keep people healthy and connected. They offer preventive, restorative, palliative, and coordinated care through various parts of their organization. The Montage He...",Large,Enterprise,False,23625 Holman Highway,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,2014
3289667410,Kristina Nunes ,dnunes@foxyproduce.com,8317517500,Foxy Produce,foxyproduce.com,https://www.linkedin.com/company/the-nunes-company-inc,Consumer Goods and Retail,"The Nunes family has been farming vegetables throughout California, Nevada and Arizona for four generations. We're committed to preserving our time-honored horticultural practices, while utilizing the latest technology to help us produce high-quality vegetables for the United States and marketplaces around the world. From implementing ""Good Agricultural Practices"" and ""Good Manufacturing Practices"" that take into account economic, social and environmental sustainability, to our hands-on, in-the-field approach to farming, our heritage is deeply rooted in our fields.",Large,Medium,False,925 JOHNSON AVE,Salinas,CA,93901,United States,America/Los_Angeles,2020-03-30,1976
3289667409,Gary Peterson,gary@cafarmlink.org,8314250303,cafarmlink.org,cafarmlink.org,https://www.linkedin.com/company/california-farmlink,Consumer Goods and Retail,"California FarmLink is a nonprofit organization that provides farmers with the tools they need to lease and purchase land, access capital, and improve business and financial management skills.",Large,Small,False,335 Spreckels Drive,Aptos,CA,95003,United States,America/Los_Angeles,2020-07-15,1999
3289667405,Bethany Mayer,bethanymayer2@gmail.com,18188711800,Keysight Technologies Inc.,ixiacom.com,https://www.linkedin.com/company/ixia,Technology,"Ixia is a provider of IP network validation and network visibility solutions for equipment manufacturers, service providers, and government agencies. They offer physical and virtual network application performance and security resilience solutions, inc...",Large,Enterprise,True,1400 Fountaingrove Parkway,Calabasas,CA,91302,United States,America/Los_Angeles,2020-03-30,1997
3289667404,Dorothee  Caminiti  ,mslain@scu.edu,4083539798,Santa Clara University,scu.edu,https://www.linkedin.com/school/santa-clara-university,Education,"Santa Clara University is a comprehensive Jesuit, Catholic university located in California’s Silicon Valley. Santa Clara offers its more than 8,800 students rigorous undergraduate programs in arts, sciences, business, and engineering, plus master’s de...",Large,Large,False,500 El Camino Real,Santa Clara,CA,95053,United States,America/Los_Angeles,2020-12-28,1851
3289667398,Chip Rerig,crerig@ci.carmel.ca.us,,carmel.ca.us,ci.carmel.ca.us,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1851
3289667396,Tom Greer,tgreer@montereyairport.com,,Monterey Regional Airport,montereyairport.com,https://www.linkedin.com/company/monterey-regional-airport,Hospitality and Travel,"Monterey Regional Airport offers a convenient and hassle-free travel experience. Boarding time and security checks are quick and efficient, and long-term parking is just a few steps away. The airport provides regular flights to Dallas, Denver, Las Vega...",Large,Small,False,200 Fred Kane Drive,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1941
3289667395,Juana Gomez,jo.gomez119@gmail.com,18316256219,Earthbound Farm,ebfarm.com,https://www.linkedin.com/company/danone,Consumer Goods and Retail,Cultivating a healthier world through organic food and farming. 🌻Organic fruits + veggies #EarthboundFarm,Large,Enterprise,False,1721 San Juan Hwy,San Juan Bautista,CA,95045,United States,America/Los_Angeles,2020-03-30,1977
3289605102,Matt Le Baron,matt.lebaron@revvim.com,4086371067,Revvim,revvim.com,https://www.linkedin.com/company/revvim,Technology,"Revvim is a company that offers a suite of tools for dynamic Google Ads placement and optimization. Their flagship product, Revvim AdAi, helps reduce unnecessary Google Ads brand spend without compromising traffic, conversions, or revenue. It turns cos...",Medium,Small,False,405 2nd Street,San Juan Bautista,CA,95045,United States,America/Los_Angeles,2020-03-30,2011
3289605101,Dina Hagens ,marcelatomimbang@quaillodge.com,8316208821,Quail Lodge & Golf Club,quaillodge.com,https://www.linkedin.com/company/quail-lodge-resort-&-golf-club,Hospitality and Travel,"Quail Lodge & Golf Club is a Carmel Valley hotel located on the beautiful Monterey Peninsula in California. Enjoy spacious guestrooms, award winning golf & other resort activities. Nestled in a sunny country setting, Quail Lodge Golf Club, a semi priva...",Large,Medium,False,8205 Valley Greens Drive,Carmel-by-the-Sea,CA,93923,United States,America/Los_Angeles,2020-03-30,1963
3289605099,Duane Good,duane@aingel.ai,,AiNGEL,aingel.ai,https://www.linkedin.com/company/aingel,Technology,"Aingel is an NYU born analytics platform that helps VCs scale their sourcing and selection using AI. It is used by top VCs to source, select and predict successful early stage startups in their deal flow, helping them spot selection bias and avoid miss...",Large,Small,False,75 East Santa Clara Street,San Jose,CA,95113,United States,America/Los_Angeles,2020-03-30,2016
3290211238,Jonathan La Riviere,jonathan@scootscience.com,,Scoot Science,scootscience.com,https://www.linkedin.com/company/scoot-science,Other,"Unlock New Insights from Your Ocean Data Scoot Science SeaState transforms the environmental, fish inventory, and operations data that you're already collecting into site specific ocean forecasts and fish health insights. The forerunner in ocean data...",Large,Small,False,877 Cedar Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,2017
3289605098,David Mc Cornack,mccornackdavid@gmail.com,,mccornack.com,mccornack.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2017
3289605095,Damon OHanlon,damon@wanderingsage.consulting,,Wandering Sage Consulting,wanderingsage.consulting,https://www.linkedin.com/company/wanderingsage,Other,"Need help designing, refining, and executing your brand? We’ve partner with organizations of all sizes, from agile startups to multi-national organizations.",Medium,Micro,False,,Santa Cruz,CA,,United States,America/Los_Angeles,2020-03-30,2015
3289605093,David Levesque,david@mypulsedj.com,,mypulsedj.com,mypulsedj.com,,Other,,Small,,False,444 Broadway,Saratoga Springs,NY,12866,United States,America/New_York,2020-03-30,2015
3289605091,Timon Harrison,tim@timonharrison.com,,timonharrison.com,timonharrison.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2015
3290211233,Erik Gillberg,erik@nowcitylabs.com,,Now City,nowcitylabs.com,https://www.linkedin.com/company/now-city,Other,Redefining home with green neighborhoods that are good for people and planet.,Small,Micro,False,101 Cooper St,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,2020
3289605087,Carlos Lopez,carlos@lopeztax.net,8317582512,lopeztax.net,lopeztax.net,,Other,,Medium,Small,False,1588 Moffett Street,Salinas,CA,93905,United States,America/Los_Angeles,2020-03-30,2020
3290211228,Jack Goldwasser,jack@watchtechnologies.com,5414728095,WATCH ENTERPRISES,watchtechnologies.com,https://www.linkedin.com/company/watch-enterprises-llc,Industrial and Manufacturing,"Watch Technologies is a company that designs, manufactures, and installs innovative water control equipment for various applications such as agriculture/irrigation, water/waste water, and industrial use. They specialize in designing and manufacturing s...",Medium,Micro,False,2185 Northeast Spalding Avenue,Grants Pass,OR,97526,United States,America/Los_Angeles,2020-03-30,2004
3290211226,Matt Gallegos,matt_gallegos@nmcusd.org,8316333343,North Monterey County Unified School District,nmcusd.org,https://www.linkedin.com/company/north-monterey-county-unified-school-district,Education,North Monterey County Unified School District is a school district on the Central Coast of California serving K-12 students. They offer education administration programs.,Large,Large,False,13994 Castroville Boulevard,Castroville,CA,95012,United States,America/Los_Angeles,2020-03-30,2004
3290211225,Sharon Hathaway Forrest,sharon@sharonhathawayforrest.com,,sharonhathawayforrest.com,sharonhathawayforrest.com,,Other,This page is all about me,Small,,False,,,CA,,United States,,2021-03-16,2004
3290211223,Mathias Kolsch,matz@velocity-vision.com,,Velocity-Vision.com,velocity-vision.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2004
3289605082,Jim Keel,jimkeel@keelocean.com,,keelocean.com,keelocean.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2004
3289605081,Exodie Roe ,nora.taktajian@mail.house.gov,12022243121,U.S. House of Representatives,mail.house.gov,https://www.linkedin.com/company/u.s.-house-of-representatives,Public and Government Services,"The United States House of Representatives is the lower house of the United States Congress, the Senate being the upper house.",Large,Enterprise,False,2100 Rayburn Hob Bldg,Washington,DC,20515,United States,America/New_York,2020-09-28,2008
3289605078,LETUAN,slt@uxdconsulting.com,,Uxdconsulting,uxdconsulting.com,https://www.linkedin.com/company/uxdconsulting,Creative and Media,"UXD Consulting is a leading design agency that specializes in providing design services to businesses of all sizes. With a team of experienced designers, we offer a wide range of design solutions including user experience design, user interface design,...",Small,Micro,False,750 North Saint Paul Street,Dallas,CA,75201,United States,America/Chicago,2020-03-30,2008
3289605077,John Louie,johnlouie@planttape.com,34936379892,Planttape,planttape.com,https://www.linkedin.com/company/planttape-inc,Other,"Plant Tape is a visionary and innovative company founded in Spain with technology that will revolutionize agriculture. Pioneering agricultural leader, Tanimura & Antle, acquired the Plant Tape to expand its operations into North America. Tanimura...",Large,Small,False,6 Carretera Llobatona,Viladecans,,08840,Spain,Europe/Madrid,2020-03-30,2004
3289605076,Richard Vaughn ,mccarthy@ci.monterey.ca.us,8317554800,County of Monterey,ci.monterey.ca.us,https://www.linkedin.com/company/county-of-monterey,Other,"Proudly serving the community since 1850. The Mission of Monterey County is to Excel at providing Quality Services for the benefit of all Monterey County residents while developing, maintaining, and enhancing the resources of the area.",Large,Enterprise,False,168 W ALISAL ST,SALINAS,CA,93901,United States,America/Los_Angeles,2020-03-30,1850
3290211221,David Griffin,dgriffin@shamrockseed.com,8317711500,Shamrock Seed Co,shamrockseed.com,https://www.linkedin.com/company/shamrock-seed-co,Consumer Goods and Retail,Innovazione e competenza al servizio del cliente,Large,Small,False,3 Harris Pl,Salinas,CA,93901,United States,America/Los_Angeles,2020-03-30,1983
3290211219,Peter Goodson,petergoodson@good-assoc.com,,Good-Assoc.com,good-assoc.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1983
3290211218,Dr Suthikorn Kingkaew ,dean@tbs.tu.ac.th,6625643221,Thammasat University,tbs.tu.ac.th,https://www.linkedin.com/company/thammasat-university,Education,มหาวิทยาลัยธรรมศาสตร์ในวันนี้ไม่ได้เป็นเพียงสถาบันการศึกษาชั้นนำที่ทำหน้าที่ผลิตบัณฑิต สร้างงานวิจัย และเป็นผู้นำด้านนวัตกรรมงานวิชาการที่โดดเด่นเพียงเท่านั้น หากแต่ยังมุ่งสู่การเป็น“มหาวิทยาลัยแห่งการสร้างผู้นำรุ่นใหม่เพื่อสังคมไทยและนานาชาติ” (Groomi...,Large,Enterprise,False,,Bangkok,,12121,Thailand,Asia/Bangkok,2020-03-30,1934
3290211212,Chris Mcelwain,chris@chrismcelwain.com,6027958400,Chris McElwain,chrismcelwain.com,,Other,Literary manager for Laura Ingalls-Wei @wastelandhouse // Khagan of @Knowmadlaw // Mitch Albom satirist https://t.co/YqQ5BLDEeU,Medium,Micro,False,14500 N NORTHSIGHT BLVD,Scottsdale,AZ,85260,United States,America/Chicago,2020-03-30,1934
3289221835,Peterson,mark@petersoncom.com,18316264400,Peterson Communications,petersoncom.com,https://www.linkedin.com/company/peterson-communications,Creative and Media,"Peterson Communications is a marketing strategy and public relations company that is focused on helping companies increase the value of their corporate brands, products and services. We custom build programs to meet a company's needs and offer a comple...",Large,Micro,False,56B 5th Avenue,Carmel-by-the-Sea,CA,93921,United States,America/Los_Angeles,2020-03-30,2010
3289221830,Eric Johnson,eric@hilltromper.com,5102518320,Hilltromper,hilltromper.com,https://www.linkedin.com/company/hilltrompersantacruz,Other,"Hilltromper is a guide to outdoor recreation, the active life, and green living in Santa Cruz. They provide information on great beaches, parks, trails, and activities in Santa Cruz, Santa Clara, and San Mateo counties. They also share conservation new...",Large,Micro,False,877 Cedar Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,2013
3289221828,Lee Henderson,lhenderson@vybion.com,6072660860,Vybion,vybion.com,https://www.linkedin.com/company/vybion-inc.,Healthcare,"Vybion is a leading developer of Intrabodies for neurodegenerative diseases. They leverage antibody technologies to address unmet medical needs. Vybion's Intrabodies are scFv fragments that target and change the fate of intracellular events, such as pr...",Medium,Micro,False,33 Thornwood Dr,Ithaca,NY,14850,United States,America/New_York,2020-03-30,1993
3289221827,John Haupt,john.haupt@blach.com,,Blach Construction,blach.com,https://www.linkedin.com/company/blach-construction-company,Industrial and Manufacturing,"Blach Construction is a California based general contractor and construction manager specializing in commercial construction. They have been committed to quality, innovation, craftsmanship, and enhancing Bay Area and Monterey communities since 1970. Bl...",Large,Medium,False,2244 Blach Place,San Jose,CA,95131,United States,America/Los_Angeles,2020-03-30,1970
3289221822,Daniel Howe,daniel@howeneat.com,,howeclean.co,howeclean.co,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1970
3289221819,Hunter Harvath,hharvath@mst.org,8318992555,Monterey-Salinas Transit,mst.org,https://www.linkedin.com/company/monterey-salinas-transit,Other,"Monterey Salinas Transit (MST) provides bus service to the greater Monterey and Salinas areas, as well as to Paso Robles, Big Sur, Santa Cruz, and San Jose. Their goal is to provide residents and visitors with high-quality transit service.",Large,Medium,False,19 Upper Ragsdale Drive,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1972
3289221817,Peter Hernandez,ohanashaveice@yahoo.com,8318016164,Ohana Shave Ice,ohanahawaiianshaveice.com,,Other,"Ohana Shave Ice is a company that brings the sweet taste of shave ice and paradise to the mainland. They offer 100% Kona Coffee, açaí bowls, and a full menu of shave ice flavors. Whether you've been to the Hawaiian Islands or not, Ohana Shave Ice will ...",Small,,False,951 Peridot Ct.,Hollister,CA,95023,United States,America/Los_Angeles,2020-01-15,1972
3289221816,Brandon Geoffroy ,arshia93@mail.sfsu.edu,4153381111,San Francisco State University,mail.sfsu.edu,http://www.linkedin.com/company/165837,Education,"Official site of San Francisco State University, a public urban university with a conscience located in one of the world's most vibrant and beautiful cities. Begin your college search here for world-class undergraduate study, graduate study, scholarly research and community service learning.",Large,Enterprise,False,1600 Holloway Avenue,San Francisco,CA,94132,United States,America/Los_Angeles,2020-03-30,1899
